# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-07 06:41:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02168504 SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02168504
#    DD parameter   Description
#    01   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    03   00060     Discharge, cubic feet per second
#    04   00065     Gage height, feet
#    05   00010     Temperature, water, degrees Celsius
#    16   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00300	01_00300_cd	03_00060	03_00060_cd	04_00065	04_00065_cd	05_00010	05_00010_cd	16_00045	16_00045_cd
USGS	02168504	2016-02-03 09:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 10:00	EST	10.1	P	671	P	2.77	P	10.6	P	0.00	P
USGS	02168504	2016-02-03 10:15	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 10:30	EST			666	P	2.76	P			0.00	P
USGS	02168504	2016-02-03 10:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 11:00	EST	10.1	P	671	P	2.77	P	10.7	P	0.00	P
USGS	02168504	2016-02-03 11:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 11:30	EST			666	P	2.76	P			0.00	P
USGS	02168504	2016-02-03 11:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 12:00	EST	10.1	P	671	P	2.77	P	10.6	P	0.00	P
USGS	02168504	2016-02-03 12:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 12:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 12:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 13:00	EST	10.1	P	671	P	2.77	P	10.8	P	0.00	P
USGS	02168504	2016-02-03 13:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 13:30	EST			666	P	2.76	P			0.00	P
USGS	02168504	2016-02-03 13:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-03 14:00	EST	10	P	671	P	2.77	P	10.9	P	0.01	P
USGS	02168504	2016-02-03 14:15	EST			681	P	2.79	P			0.28	P
USGS	02168504	2016-02-03 14:30	EST			696	P	2.82	P			0.17	P
USGS	02168504	2016-02-03 14:45	EST			691	P	2.81	P			0.02	P
USGS	02168504	2016-02-03 15:00	EST	10	P	691	P	2.81	P	10.9	P	0.04	P
USGS	02168504	2016-02-03 15:15	EST			691	P	2.81	P			0.03	P
USGS	02168504	2016-02-03 15:30	EST			686	P	2.80	P			0.00	P
USGS	02168504	2016-02-03 15:45	EST			686	P	2.80	P			0.03	P
USGS	02168504	2016-02-03 16:00	EST	9.9	P	686	P	2.80	P	10.9	P	0.03	P
USGS	02168504	2016-02-03 16:15	EST			686	P	2.80	P			0.03	P
USGS	02168504	2016-02-03 16:30	EST			686	P	2.80	P			0.03	P
USGS	02168504	2016-02-03 16:45	EST			686	P	2.80	P			0.02	P
USGS	02168504	2016-02-03 17:00	EST	9.9	P	686	P	2.80	P	10.8	P	0.02	P
USGS	02168504	2016-02-03 17:15	EST			686	P	2.80	P			0.00	P
USGS	02168504	2016-02-03 17:30	EST			686	P	2.80	P			0.00	P
USGS	02168504	2016-02-03 17:45	EST			681	P	2.79	P			0.01	P
USGS	02168504	2016-02-03 18:00	EST	10	P	681	P	2.79	P	10.6	P	0.00	P
USGS	02168504	2016-02-03 18:15	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 18:30	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 18:45	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 19:00	EST	10.1	P	681	P	2.79	P	10.7	P	0.00	P
USGS	02168504	2016-02-03 19:15	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 19:30	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 19:45	EST			681	P	2.79	P			0.02	P
USGS	02168504	2016-02-03 20:00	EST	10.1	P	681	P	2.79	P	10.8	P	0.04	P
USGS	02168504	2016-02-03 20:15	EST			681	P	2.79	P			0.00	P
USGS	02168504	2016-02-03 20:30	EST			681	P	2.79	P			0.01	P
USGS	02168504	2016-02-03 20:45	EST			681	P	2.79	P			0.00	P
USGS	02168504	2016-02-03 21:00	EST	10.0	P	681	P	2.79	P	10.6	P	0.01	P
USGS	02168504	2016-02-03 21:15	EST			681	P	2.79	P			0.01	P
USGS	02168504	2016-02-03 21:30	EST			681	P	2.79	P			0.00	P
USGS	02168504	2016-02-03 21:45	EST			681	P	2.79	P			0.01	P
USGS	02168504	2016-02-03 22:00	EST	9.9	P	676	P	2.78	P	10.6	P	0.00	P
USGS	02168504	2016-02-03 22:15	EST			676	P	2.78	P			0.01	P
USGS	02168504	2016-02-03 22:30	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 22:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 23:00	EST	9.9	P	676	P	2.78	P	10.7	P	0.00	P
USGS	02168504	2016-02-03 23:15	EST			676	P	2.78	P			0.01	P
USGS	02168504	2016-02-03 23:30	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-03 23:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 00:00	EST	9.9	P	676	P	2.78	P	10.4	P	0.00	P
USGS	02168504	2016-02-04 00:15	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 00:30	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 00:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 01:00	EST	10	P	676	P	2.78	P	10.3	P	0.00	P
USGS	02168504	2016-02-04 01:15	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 01:30	EST			676	P	2.78	P			0.01	P
USGS	02168504	2016-02-04 01:45	EST			676	P	2.78	P			0.00	P
USGS	02168504	2016-02-04 02:00	EST	10	P	676	P	2.78	P	10.2	P	0.00	P
USGS	02168504	2016-02-04 02:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 02:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 02:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 03:00	EST	10	P	671	P	2.77	P	10.2	P	0.00	P
USGS	02168504	2016-02-04 03:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 03:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 03:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 04:00	EST	10	P	671	P	2.77	P	10.2	P	0.00	P
USGS	02168504	2016-02-04 04:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 04:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 04:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 05:00	EST	10	P	671	P	2.77	P	10.2	P	0.00	P
USGS	02168504	2016-02-04 05:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 05:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 05:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 06:00	EST	10	P	671	P	2.77	P	10.3	P	0.00	P
USGS	02168504	2016-02-04 06:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 06:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 06:45	EST			671	P	2.77	P			0.01	P
USGS	02168504	2016-02-04 07:00	EST	10.0	P	671	P	2.77	P	10.3	P	0.00	P
USGS	02168504	2016-02-04 07:15	EST			671	P	2.77	P			0.01	P
USGS	02168504	2016-02-04 07:30	EST			671	P	2.77	P			0.01	P
USGS	02168504	2016-02-04 07:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 08:00	EST	10	P	671	P	2.77	P	10.5	P	0.00	P
USGS	02168504	2016-02-04 08:15	EST			671	P	2.77	P			0.01	P
USGS	02168504	2016-02-04 08:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 08:45	EST			671	P	2.77	P			0.01	P
USGS	02168504	2016-02-04 09:00	EST	9.9	P	671	P	2.77	P	10.6	P	0.00	P
USGS	02168504	2016-02-04 09:15	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 09:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 09:45	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 10:00	EST	10	P	666	P	2.76	P	10.6	P	0.00	P
USGS	02168504	2016-02-04 10:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 10:30	EST			637	P	2.70	P			0.00	P
USGS	02168504	2016-02-04 10:45	EST			622	P	2.67	P			0.00	P
USGS	02168504	2016-02-04 11:00	EST	10.0	P	717	P	2.86	P	10.6	P	0.00	P
USGS	02168504	2016-02-04 11:15	EST			904	P	3.19	P			0.00	P
USGS	02168504	2016-02-04 11:30	EST			1040	P	3.40	P			0.00	P
USGS	02168504	2016-02-04 11:45	EST			1140	P	3.54	P			0.00	P
USGS	02168504	2016-02-04 12:00	EST	9.4	P	1200	P	3.63	P	10.3	P	0.00	P
USGS	02168504	2016-02-04 12:15	EST			1260	P	3.70	P			0.00	P
USGS	02168504	2016-02-04 12:30	EST			1290	P	3.74	P			0.00	P
USGS	02168504	2016-02-04 12:45	EST			1300	P	3.76	P			0.00	P
USGS	02168504	2016-02-04 13:00	EST	9.4	P	1180	P	3.60	P	10.2	P	0.00	P
USGS	02168504	2016-02-04 13:15	EST			1050	P	3.41	P			0.00	P
USGS	02168504	2016-02-04 13:30	EST			929	P	3.23	P			0.00	P
USGS	02168504	2016-02-04 13:45	EST			850	P	3.10	P			0.00	P
USGS	02168504	2016-02-04 14:00	EST	9.5	P	798	P	3.01	P	10.3	P	0.00	P
USGS	02168504	2016-02-04 14:15	EST			759	P	2.94	P			0.00	P
USGS	02168504	2016-02-04 14:30	EST			733	P	2.89	P			0.00	P
USGS	02168504	2016-02-04 14:45	EST			712	P	2.85	P			0.00	P
USGS	02168504	2016-02-04 15:00	EST	10	P	691	P	2.81	P	10.5	P	0.00	P
USGS	02168504	2016-02-04 15:15	EST			686	P	2.80	P			0.00	P
USGS	02168504	2016-02-04 15:30	EST			671	P	2.77	P			0.00	P
USGS	02168504	2016-02-04 15:45	EST			666	P	2.76	P			0.00	P
USGS	02168504	2016-02-04 16:00	EST	10.0	P	666	P	2.76	P	10.5	P	0.00	P
USGS	02168504	2016-02-04 16:15	EST			661	P	2.75	P			0.00	P
USGS	02168504	2016-02-04 16:30	EST			656	P	2.74	P			0.00	P
USGS	02168504	2016-02-04 16:45	EST			656	P	2.74	P			0.00	P
USGS	02168504	2016-02-04 17:00	EST	10	P	651	P	2.73	P	10.5	P	0.00	P
USGS	02168504	2016-02-04 17:15	EST			651	P	2.73	P			0.00	P
USGS	02168504	2016-02-04 17:30	EST			651	P	2.73	P			0.00	P
USGS	02168504	2016-02-04 17:45	EST			651	P	2.73	P			0.00	P
USGS	02168504	2016-02-04 18:00	EST	10	P	646	P	2.72	P	10.5	P	0.00	P
USGS	02168504	2016-02-04 18:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 18:30	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 18:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 19:00	EST	9.9	P	646	P	2.72	P	10.8	P	0.00	P
USGS	02168504	2016-02-04 19:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 19:30	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 19:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 20:00	EST	9.9	P	646	P	2.72	P	10.9	P	0.00	P
USGS	02168504	2016-02-04 20:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 20:30	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 20:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 21:00	EST	9.9	P	646	P	2.72	P	10.9	P	0.00	P
USGS	02168504	2016-02-04 21:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 21:30	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 21:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 22:00	EST	9.9	P	646	P	2.72	P	10.9	P	0.00	P
USGS	02168504	2016-02-04 22:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 22:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-04 22:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-04 23:00	EST	9.9	P	642	P	2.71	P	10.7	P	0.00	P
USGS	02168504	2016-02-04 23:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-04 23:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-04 23:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-05 00:00	EST	10	P	642	P	2.71	P	10.4	P	0.00	P
USGS	02168504	2016-02-05 00:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 00:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 00:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-05 01:00	EST	10	P	642	P	2.71	P	10.4	P	0.00	P
USGS	02168504	2016-02-05 01:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 01:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 01:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 02:00	EST	10.0	P	646	P	2.72	P	10.4	P	0.00	P
USGS	02168504	2016-02-05 02:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 02:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 02:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 03:00	EST	10.0	P	642	P	2.71	P	10.4	P	0.00	P
USGS	02168504	2016-02-05 03:15	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-05 03:30	EST			651	P	2.73	P			0.00	P
USGS	02168504	2016-02-05 03:45	EST			646	P	2.72	P			0.00	P
USGS	02168504	2016-02-05 04:00	EST	10.0	P	642	P	2.71	P	10.3	P	0.00	P
USGS	02168504	2016-02-05 04:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 04:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 04:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 05:00	EST	10.0	P	642	P	2.71	P	10.3	P	0.00	P
USGS	02168504	2016-02-05 05:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 05:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 05:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 06:00	EST	10.0	P	642	P	2.71	P	10.2	P	0.00	P
USGS	02168504	2016-02-05 06:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 06:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 06:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 07:00	EST	10.0	P	642	P	2.71	P	10.3	P	0.00	P
USGS	02168504	2016-02-05 07:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 07:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 07:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 08:00	EST	10	P	642	P	2.71	P	10.6	P	0.00	P
USGS	02168504	2016-02-05 08:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 08:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 08:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 09:00	EST	10	P	642	P	2.71	P	10.7	P	0.00	P
USGS	02168504	2016-02-05 09:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 09:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 09:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 10:00	EST	10.1	P	642	P	2.71	P	10.6	P	0.00	P
USGS	02168504	2016-02-05 10:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 10:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 10:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 11:00	EST	10.1	P	642	P	2.71	P	10.5	P	0.00	P
USGS	02168504	2016-02-05 11:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 11:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 11:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 12:00	EST	10.2	P	642	P	2.71	P	10.5	P	0.00	P
USGS	02168504	2016-02-05 12:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 12:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 12:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 13:00	EST	10.2	P	642	P	2.71	P	10.6	P	0.00	P
USGS	02168504	2016-02-05 13:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 13:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 13:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 14:00	EST	10.2	P	642	P	2.71	P	10.7	P	0.00	P
USGS	02168504	2016-02-05 14:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 14:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 14:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 15:00	EST	10.2	P	642	P	2.71	P	10.7	P	0.00	P
USGS	02168504	2016-02-05 15:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 15:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 15:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 16:00	EST	10.2	P	642	P	2.71	P	10.6	P	0.00	P
USGS	02168504	2016-02-05 16:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 16:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 16:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 17:00	EST	10.1	P	642	P	2.71	P	10.4	P	0.00	P
USGS	02168504	2016-02-05 17:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 17:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 17:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 18:00	EST	10.0	P	642	P	2.71	P	10.3	P	0.00	P
USGS	02168504	2016-02-05 18:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 18:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 18:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 19:00	EST	10.0	P	642	P	2.71	P	10.2	P	0.00	P
USGS	02168504	2016-02-05 19:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 19:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 19:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 20:00	EST	10.0	P	642	P	2.71	P	10.2	P	0.00	P
USGS	02168504	2016-02-05 20:15	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 20:30	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 20:45	EST			642	P	2.71	P			0.00	P
USGS	02168504	2016-02-05 21:00	EST	10.0	P	627	P	2.68	P	10.1	P	0.00	P
USGS	02168504	2016-02-05 21:15	EST			622	P	2.67	P			0.00	P
USGS	02168504	2016-02-05 21:30	EST			613	P	2.65	P			0.00	P
USGS	02168504	2016-02-05 21:45	EST			604	P	2.63	P			0.00	P
USGS	02168504	2016-02-05 22:00	EST	10.1	P	599	P	2.62	P	10.1	P	0.00	P
USGS	02168504	2016-02-05 22:15	EST			599	P	2.62	P			0.00	P
USGS	02168504	2016-02-05 22:30	EST			595	P	2.61	P			0.00	P
USGS	02168504	2016-02-05 22:45	EST			595	P	2.61	P			0.00	P
USGS	02168504	2016-02-05 23:00	EST	10.1	P	590	P	2.60	P	10.2	P	0.00	P
USGS	02168504	2016-02-05 23:15	EST			590	P	2.60	P			0.00	P
USGS	02168504	2016-02-05 23:30	EST			590	P	2.60	P			0.00	P
USGS	02168504	2016-02-05 23:45	EST			590	P	2.60	P			0.00	P
USGS	02168504	2016-02-06 00:00	EST	10.1	P	585	P	2.59	P	10.2	P	0.00	P
USGS	02168504	2016-02-06 00:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 00:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 00:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 01:00	EST	10.1	P	585	P	2.59	P	10.1	P	0.00	P
USGS	02168504	2016-02-06 01:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 01:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 01:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 02:00	EST	10.1	P	585	P	2.59	P	10.1	P	0.00	P
USGS	02168504	2016-02-06 02:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 02:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 02:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 03:00	EST	10.1	P	585	P	2.59	P	10.1	P	0.00	P
USGS	02168504	2016-02-06 03:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 03:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 03:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 04:00	EST	10.1	P	585	P	2.59	P	10.1	P	0.00	P
USGS	02168504	2016-02-06 04:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 04:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 04:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 05:00	EST	10.0	P	585	P	2.59	P	10.5	P	0.00	P
USGS	02168504	2016-02-06 05:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 05:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 05:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 06:00	EST	10	P	585	P	2.59	P	10.6	P	0.00	P
USGS	02168504	2016-02-06 06:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 06:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 06:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 07:00	EST	10	P	585	P	2.59	P	10.7	P	0.00	P
USGS	02168504	2016-02-06 07:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 07:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 07:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 08:00	EST	10	P	585	P	2.59	P	10.7	P	0.00	P
USGS	02168504	2016-02-06 08:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 08:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 08:45	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 09:00	EST	10.0	P	585	P	2.59	P	10.8	P	0.00	P
USGS	02168504	2016-02-06 09:15	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 09:30	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 09:45	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 10:00	EST	10.1	P	581	P	2.58	P	10.9	P	0.00	P
USGS	02168504	2016-02-06 10:15	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 10:30	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 10:45	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 11:00	EST	10.1	P	581	P	2.58	P	11.1	P	0.00	P
USGS	02168504	2016-02-06 11:15	EST			581	P	2.58	P			0.00	P
USGS	02168504	2016-02-06 11:30	EST			585	P	2.59	P			0.00	P
USGS	02168504	2016-02-06 11:45	EST			599	P	2.62	P			0.00	P
USGS	02168504	2016-02-06 12:00	EST	10.2	P	618	P	2.66	P	11.0	P	0.00	P
USGS	02168504	2016-02-06 12:15	EST			691	P	2.81	P			0.00	P
USGS	02168504	2016-02-06 12:30	EST			743	P	2.91	P			0.00	P
USGS	02168504	2016-02-06 12:45	EST			781	P	2.98	P			0.00	P
USGS	02168504	2016-02-06 13:00	EST	9.9	P	809	P	3.03	P	10.6	P	0.00	P
USGS	02168504	2016-02-06 13:15	EST			832	P	3.07	P			0.00	P
USGS	02168504	2016-02-06 13:30	EST			844	P	3.09	P			0.00	P
USGS	02168504	2016-02-06 13:45	EST			856	P	3.11	P			0.00	P
USGS	02168504	2016-02-06 14:00	EST	9.7	P	868	P	3.13	P	10.3	P	0.00	P
USGS	02168504	2016-02-06 14:15	EST			874	P	3.14	P			0.00	P
USGS	02168504	2016-02-06 14:30	EST			874	P	3.14	P			0.00	P
USGS	02168504	2016-02-06 14:45	EST			874	P	3.14	P			0.00	P
USGS	02168504	2016-02-06 15:00	EST	9.7	P	880	P	3.15	P	10.1	P	0.00	P
USGS	02168504	2016-02-06 15:15	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 15:30	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 15:45	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 16:00	EST	9.6	P	886	P	3.16	P	10.0	P	0.00	P
USGS	02168504	2016-02-06 16:15	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 16:30	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 16:45	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 17:00	EST	9.6	P	886	P	3.16	P	9.9	P	0.00	P
USGS	02168504	2016-02-06 17:15	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 17:30	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 17:45	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 18:00	EST	9.6	P	886	P	3.16	P	9.9	P	0.00	P
USGS	02168504	2016-02-06 18:15	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 18:30	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 18:45	EST			886	P	3.16	P			0.00	P
USGS	02168504	2016-02-06 19:00	EST	9.6	P	886	P	3.16	P	9.9	P	0.00	P
