# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-07 06:38:53 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02169000 SALUDA RIVER NEAR COLUMBIA, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02169000
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#    02   00065     Gage height, feet
#    03   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    04   00010     Temperature, water, degrees Celsius
#    23   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd	02_00065	02_00065_cd	03_00300	03_00300_cd	04_00010	04_00010_cd	23_00095	23_00095_cd
USGS	02169000	2016-01-28 12:00	EST	4340	P	4.28	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 12:15	EST	4340	P	4.28	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 12:30	EST	4360	P	4.29	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 12:45	EST	4340	P	4.28	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 13:00	EST	4340	P	4.28	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 13:15	EST	4360	P	4.29	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 13:30	EST	4360	P	4.29	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 13:45	EST	4360	P	4.29	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 14:00	EST	4360	P	4.29	P	10.3	P	10.6	P	65	P
USGS	02169000	2016-01-28 14:15	EST	4360	P	4.29	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 14:30	EST	4360	P	4.29	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 14:45	EST	4340	P	4.28	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 15:00	EST	4360	P	4.29	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 15:15	EST	4390	P	4.30	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 15:30	EST	4360	P	4.29	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 15:45	EST	4390	P	4.30	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 16:00	EST	4390	P	4.30	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 16:15	EST	4340	P	4.28	P	10.3	P	10.7	P	65	P
USGS	02169000	2016-01-28 16:30	EST	4340	P	4.28	P	10.3	P	10.7	P	66	P
USGS	02169000	2016-01-28 16:45	EST	4360	P	4.29	P	10.3	P	10.7	P	66	P
USGS	02169000	2016-01-28 17:00	EST	4360	P	4.29	P	10.3	P	10.7	P	66	P
USGS	02169000	2016-01-28 17:15	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 17:30	EST	4340	P	4.28	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 17:45	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 18:00	EST	4340	P	4.28	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 18:15	EST	4340	P	4.28	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 18:30	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 18:45	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 19:00	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 19:15	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 19:30	EST	4360	P	4.29	P	10.2	P	10.7	P	66	P
USGS	02169000	2016-01-28 19:45	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 20:00	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 20:15	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 20:30	EST	4340	P	4.28	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 20:45	EST	4390	P	4.30	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 21:00	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 21:15	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 21:30	EST	4390	P	4.30	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 21:45	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 22:00	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 22:15	EST	4340	P	4.28	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 22:30	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 22:45	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 23:00	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 23:15	EST	4360	P	4.29	P	10.2	P	10.6	P	66	P
USGS	02169000	2016-01-28 23:30	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-28 23:45	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 00:00	EST	4340	P	4.28	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 00:15	EST	4390	P	4.30	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 00:30	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 00:45	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 01:00	EST	4310	P	4.27	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 01:15	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 01:30	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 01:45	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 02:00	EST	4360	P	4.29	P	10.2	P	10.5	P	66	P
USGS	02169000	2016-01-29 02:15	EST	4340	P	4.28	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 02:30	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 02:45	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 03:00	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 03:15	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 03:30	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 03:45	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 04:00	EST	4340	P	4.28	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 04:15	EST	4360	P	4.29	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 04:30	EST	4340	P	4.28	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-29 04:45	EST	4340	P	4.28	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 05:00	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 05:15	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 05:30	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 05:45	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 06:00	EST	4340	P	4.28	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 06:15	EST	4340	P	4.28	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 06:30	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 06:45	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 07:00	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 07:15	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 07:30	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 07:45	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 08:00	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 08:15	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 08:30	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 08:45	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 09:00	EST	4360	P	4.29	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 09:15	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 09:30	EST	4340	P	4.28	P	10.2	P	10.2	P	65	P
USGS	02169000	2016-01-29 09:45	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 10:00	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-29 10:15	EST	4360	P	4.29	P	10.3	P	10.3	P	65	P
USGS	02169000	2016-01-29 10:30	EST	4360	P	4.29	P	10.3	P	10.3	P	65	P
USGS	02169000	2016-01-29 10:45	EST	4360	P	4.29	P	10.3	P	10.4	P	65	P
USGS	02169000	2016-01-29 11:00	EST	4360	P	4.29	P	10.3	P	10.4	P	65	P
USGS	02169000	2016-01-29 11:15	EST	4360	P	4.29	P	10.3	P	10.4	P	65	P
USGS	02169000	2016-01-29 11:30	EST	4360	P	4.29	P	10.3	P	10.5	P	65	P
USGS	02169000	2016-01-29 11:45	EST	4360	P	4.29	P	10.4	P	10.5	P	65	P
USGS	02169000	2016-01-29 12:00	EST	4340	P	4.28	P	10.4	P	10.6	P	65	P
USGS	02169000	2016-01-29 12:15	EST	4340	P	4.28	P	10.4	P	10.6	P	65	P
USGS	02169000	2016-01-29 12:30	EST	4340	P	4.28	P	10.4	P	10.6	P	65	P
USGS	02169000	2016-01-29 12:45	EST	4360	P	4.29	P	10.4	P	10.7	P	65	P
USGS	02169000	2016-01-29 13:00	EST	4340	P	4.28	P	10.4	P	10.7	P	65	P
USGS	02169000	2016-01-29 13:15	EST	4340	P	4.28	P	10.4	P	10.8	P	65	P
USGS	02169000	2016-01-29 13:30	EST	4360	P	4.29	P	10.4	P	10.8	P	65	P
USGS	02169000	2016-01-29 13:45	EST	4360	P	4.29	P	10.5	P	10.9	P	65	P
USGS	02169000	2016-01-29 14:00	EST	4360	P	4.29	P	10.5	P	10.9	P	65	P
USGS	02169000	2016-01-29 14:15	EST	4340	P	4.28	P	10.4	P	11.0	P	65	P
USGS	02169000	2016-01-29 14:30	EST	4360	P	4.29	P	10.5	P	11.0	P	65	P
USGS	02169000	2016-01-29 14:45	EST	4340	P	4.28	P	10.4	P	11.1	P	65	P
USGS	02169000	2016-01-29 15:00	EST	4340	P	4.28	P	10.4	P	11.1	P	65	P
USGS	02169000	2016-01-29 15:15	EST	4360	P	4.29	P	10.4	P	11.2	P	65	P
USGS	02169000	2016-01-29 15:30	EST	4360	P	4.29	P	10.4	P	11.2	P	65	P
USGS	02169000	2016-01-29 15:45	EST	4360	P	4.29	P	10.4	P	11.2	P	65	P
USGS	02169000	2016-01-29 16:00	EST	4310	P	4.27	P	10.4	P	11.2	P	65	P
USGS	02169000	2016-01-29 16:15	EST	4340	P	4.28	P	10.4	P	11.3	P	65	P
USGS	02169000	2016-01-29 16:30	EST	4340	P	4.28	P	10.4	P	11.3	P	65	P
USGS	02169000	2016-01-29 16:45	EST	4360	P	4.29	P	10.4	P	11.3	P	65	P
USGS	02169000	2016-01-29 17:00	EST	4310	P	4.27	P	10.4	P	11.3	P	65	P
USGS	02169000	2016-01-29 17:15	EST	4340	P	4.28	P	10.4	P	11.3	P	65	P
USGS	02169000	2016-01-29 17:30	EST	4310	P	4.27	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 17:45	EST	4340	P	4.28	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 18:00	EST	4360	P	4.29	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 18:15	EST	4340	P	4.28	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 18:30	EST	4340	P	4.28	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 18:45	EST	4360	P	4.29	P	10.3	P	11.2	P	65	P
USGS	02169000	2016-01-29 19:00	EST	4310	P	4.27	P	10.3	P	11.1	P	65	P
USGS	02169000	2016-01-29 19:15	EST	4360	P	4.29	P	10.2	P	11.1	P	65	P
USGS	02169000	2016-01-29 19:30	EST	4340	P	4.28	P	10.2	P	11.1	P	65	P
USGS	02169000	2016-01-29 19:45	EST	4340	P	4.28	P	10.2	P	11.1	P	65	P
USGS	02169000	2016-01-29 20:00	EST	4310	P	4.27	P	10.2	P	11.0	P	65	P
USGS	02169000	2016-01-29 20:15	EST	4360	P	4.29	P	10.2	P	11.0	P	65	P
USGS	02169000	2016-01-29 20:30	EST	4340	P	4.28	P	10.2	P	11.0	P	65	P
USGS	02169000	2016-01-29 20:45	EST	4340	P	4.28	P	10.2	P	11.0	P	65	P
USGS	02169000	2016-01-29 21:00	EST	4340	P	4.28	P	10.2	P	10.9	P	65	P
USGS	02169000	2016-01-29 21:15	EST	4340	P	4.28	P	10.2	P	10.9	P	65	P
USGS	02169000	2016-01-29 21:30	EST	4310	P	4.27	P	10.2	P	10.9	P	65	P
USGS	02169000	2016-01-29 21:45	EST	4310	P	4.27	P	10.2	P	10.8	P	65	P
USGS	02169000	2016-01-29 22:00	EST	4340	P	4.28	P	10.2	P	10.8	P	65	P
USGS	02169000	2016-01-29 22:15	EST	4340	P	4.28	P	10.2	P	10.8	P	65	P
USGS	02169000	2016-01-29 22:30	EST	4340	P	4.28	P	10.2	P	10.8	P	65	P
USGS	02169000	2016-01-29 22:45	EST	4310	P	4.27	P	10.2	P	10.7	P	65	P
USGS	02169000	2016-01-29 23:00	EST	4310	P	4.27	P	10.2	P	10.7	P	65	P
USGS	02169000	2016-01-29 23:15	EST	4280	P	4.26	P	10.2	P	10.7	P	65	P
USGS	02169000	2016-01-29 23:30	EST	4280	P	4.26	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-29 23:45	EST	4360	P	4.29	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 00:00	EST	4340	P	4.28	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 00:15	EST	4310	P	4.27	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 00:30	EST	4340	P	4.28	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 00:45	EST	4340	P	4.28	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 01:00	EST	4340	P	4.28	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 01:15	EST	4310	P	4.27	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 01:30	EST	4310	P	4.27	P	10.2	P	10.6	P	65	P
USGS	02169000	2016-01-30 01:45	EST	4360	P	4.29	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 02:00	EST	4340	P	4.28	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 02:15	EST	4310	P	4.27	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 02:30	EST	4310	P	4.27	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 02:45	EST	4340	P	4.28	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 03:00	EST	4340	P	4.28	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 03:15	EST	4310	P	4.27	P	10.2	P	10.5	P	65	P
USGS	02169000	2016-01-30 03:30	EST	4310	P	4.27	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 03:45	EST	4340	P	4.28	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 04:00	EST	4310	P	4.27	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 04:15	EST	4340	P	4.28	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 04:30	EST	4310	P	4.27	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 04:45	EST	4310	P	4.27	P	10.2	P	10.4	P	65	P
USGS	02169000	2016-01-30 05:00	EST	4340	P	4.28	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-30 05:15	EST	4310	P	4.27	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-30 05:30	EST	4360	P	4.29	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-30 05:45	EST	4340	P	4.28	P	10.2	P	10.3	P	65	P
USGS	02169000	2016-01-30 06:00	EST	4310	P	4.27	P	10.2	P	10.3	P	64	P
USGS	02169000	2016-01-30 06:15	EST	4340	P	4.28	P	10.2	P	10.3	P	64	P
USGS	02169000	2016-01-30 06:30	EST	4280	P	4.26	P	10.2	P	10.3	P	64	P
USGS	02169000	2016-01-30 06:45	EST	4280	P	4.26	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 07:00	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 07:15	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 07:30	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 07:45	EST	4310	P	4.27	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 08:00	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 08:15	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 08:30	EST	4340	P	4.28	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 08:45	EST	4310	P	4.27	P	10.2	P	10.2	P	64	P
USGS	02169000	2016-01-30 09:00	EST	4310	P	4.27	P	10.3	P	10.2	P	64	P
USGS	02169000	2016-01-30 09:15	EST	4340	P	4.28	P	10.3	P	10.2	P	64	P
USGS	02169000	2016-01-30 09:30	EST	4310	P	4.27	P	10.3	P	10.2	P	64	P
USGS	02169000	2016-01-30 09:45	EST	4310	P	4.27	P	10.3	P	10.2	P	64	P
USGS	02169000	2016-01-30 10:00	EST	4340	P	4.28	P	10.3	P	10.3	P	64	P
USGS	02169000	2016-01-30 10:15	EST	4310	P	4.27	P	10.3	P	10.3	P	64	P
USGS	02169000	2016-01-30 10:30	EST	4310	P	4.27	P	10.3	P	10.3	P	64	P
USGS	02169000	2016-01-30 10:45	EST	4340	P	4.28	P	10.3	P	10.3	P	64	P
USGS	02169000	2016-01-30 11:00	EST	4340	P	4.28	P	10.4	P	10.4	P	64	P
USGS	02169000	2016-01-30 11:15	EST	4360	P	4.29	P	10.4	P	10.4	P	64	P
USGS	02169000	2016-01-30 11:30	EST	4340	P	4.28	P	10.4	P	10.5	P	64	P
USGS	02169000	2016-01-30 11:45	EST	4340	P	4.28	P	10.4	P	10.5	P	64	P
USGS	02169000	2016-01-30 12:00	EST	4310	P	4.27	P	10.4	P	10.6	P	64	P
USGS	02169000	2016-01-30 12:15	EST	4340	P	4.28	P	10.4	P	10.6	P	64	P
USGS	02169000	2016-01-30 12:30	EST	4360	P	4.29	P	10.4	P	10.6	P	64	P
USGS	02169000	2016-01-30 12:45	EST	4360	P	4.29	P	10.5	P	10.7	P	64	P
USGS	02169000	2016-01-30 13:00	EST	4360	P	4.29	P	10.5	P	10.7	P	64	P
USGS	02169000	2016-01-30 13:15	EST	4360	P	4.29	P	10.5	P	10.8	P	64	P
USGS	02169000	2016-01-30 13:30	EST	4340	P	4.28	P	10.5	P	10.8	P	64	P
USGS	02169000	2016-01-30 13:45	EST	4340	P	4.28	P	10.5	P	10.9	P	64	P
USGS	02169000	2016-01-30 14:00	EST	4360	P	4.29	P	10.5	P	10.9	P	64	P
USGS	02169000	2016-01-30 14:15	EST	4340	P	4.28	P	10.5	P	10.9	P	64	P
USGS	02169000	2016-01-30 14:30	EST	4310	P	4.27	P	10.5	P	11.0	P	64	P
USGS	02169000	2016-01-30 14:45	EST	4340	P	4.28	P	10.5	P	11.0	P	64	P
USGS	02169000	2016-01-30 15:00	EST	4310	P	4.27	P	10.5	P	11.1	P	64	P
USGS	02169000	2016-01-30 15:15	EST	4340	P	4.28	P	10.5	P	11.1	P	64	P
USGS	02169000	2016-01-30 15:30	EST	4340	P	4.28	P	10.5	P	11.2	P	64	P
USGS	02169000	2016-01-30 15:45	EST	4340	P	4.28	P	10.5	P	11.2	P	64	P
USGS	02169000	2016-01-30 16:00	EST	4340	P	4.28	P	10.5	P	11.2	P	64	P
USGS	02169000	2016-01-30 16:15	EST	4340	P	4.28	P	10.4	P	11.2	P	64	P
USGS	02169000	2016-01-30 16:30	EST	4340	P	4.28	P	10.4	P	11.2	P	64	P
USGS	02169000	2016-01-30 16:45	EST	4340	P	4.28	P	10.4	P	11.2	P	64	P
USGS	02169000	2016-01-30 17:00	EST	4340	P	4.28	P	10.4	P	11.2	P	64	P
USGS	02169000	2016-01-30 17:15	EST	4310	P	4.27	P	10.4	P	11.2	P	64	P
USGS	02169000	2016-01-30 17:30	EST	4340	P	4.28	P	10.3	P	11.2	P	64	P
USGS	02169000	2016-01-30 17:45	EST	4310	P	4.27	P	10.3	P	11.2	P	64	P
USGS	02169000	2016-01-30 18:00	EST	4280	P	4.26	P	10.3	P	11.2	P	64	P
USGS	02169000	2016-01-30 18:15	EST	4340	P	4.28	P	10.3	P	11.1	P	64	P
USGS	02169000	2016-01-30 18:30	EST	4310	P	4.27	P	10.3	P	11.1	P	64	P
USGS	02169000	2016-01-30 18:45	EST	4340	P	4.28	P	10.3	P	11.1	P	64	P
USGS	02169000	2016-01-30 19:00	EST	4340	P	4.28	P	10.2	P	11.0	P	64	P
USGS	02169000	2016-01-30 19:15	EST	4280	P	4.26	P	10.2	P	11.0	P	64	P
USGS	02169000	2016-01-30 19:30	EST	4310	P	4.27	P	10.2	P	11.0	P	64	P
USGS	02169000	2016-01-30 19:45	EST	4310	P	4.27	P	10.2	P	10.9	P	64	P
USGS	02169000	2016-01-30 20:00	EST	4280	P	4.26	P	10.2	P	10.9	P	64	P
USGS	02169000	2016-01-30 20:15	EST	4340	P	4.28	P	10.2	P	10.9	P	64	P
USGS	02169000	2016-01-30 20:30	EST	4310	P	4.27	P	10.2	P	10.8	P	64	P
USGS	02169000	2016-01-30 20:45	EST	4310	P	4.27	P	10.2	P	10.8	P	64	P
USGS	02169000	2016-01-30 21:00	EST	4340	P	4.28	P	10.2	P	10.8	P	64	P
USGS	02169000	2016-01-30 21:15	EST	4340	P	4.28	P	10.2	P	10.7	P	64	P
USGS	02169000	2016-01-30 21:30	EST	4340	P	4.28	P	10.2	P	10.7	P	64	P
USGS	02169000	2016-01-30 21:45	EST	4340	P	4.28	P	10.2	P	10.6	P	64	P
USGS	02169000	2016-01-30 22:00	EST	4340	P	4.28	P	10.2	P	10.6	P	64	P
USGS	02169000	2016-01-30 22:15	EST	4310	P	4.27	P	10.2	P	10.6	P	64	P
USGS	02169000	2016-01-30 22:30	EST	4310	P	4.27	P	10.2	P	10.6	P	64	P
USGS	02169000	2016-01-30 22:45	EST	4340	P	4.28	P	10.2	P	10.5	P	64	P
USGS	02169000	2016-01-30 23:00	EST	4340	P	4.28	P	10.2	P	10.5	P	64	P
USGS	02169000	2016-01-30 23:15	EST	4310	P	4.27	P	10.2	P	10.4	P	64	P
USGS	02169000	2016-01-30 23:30	EST	4340	P	4.28	P	10.2	P	10.4	P	64	P
USGS	02169000	2016-01-30 23:45	EST	4280	P	4.26	P	10.2	P	10.4	P	63	P
USGS	02169000	2016-01-31 00:00	EST	4340	P	4.28	P	10.2	P	10.4	P	63	P
USGS	02169000	2016-01-31 00:15	EST	4340	P	4.28	P	10.2	P	10.4	P	63	P
USGS	02169000	2016-01-31 00:30	EST	4340	P	4.28	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 00:45	EST	4310	P	4.27	P	10.2	P	10.3	P	63	P
USGS	02169000	2016-01-31 01:00	EST	4280	P	4.26	P	10.2	P	10.3	P	63	P
USGS	02169000	2016-01-31 01:15	EST	4340	P	4.28	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 01:30	EST	4340	P	4.28	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 01:45	EST	4310	P	4.27	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 02:00	EST	4310	P	4.27	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 02:15	EST	4310	P	4.27	P	10.2	P	10.3	P	63	P
USGS	02169000	2016-01-31 02:30	EST	4280	P	4.26	P	10.1	P	10.3	P	63	P
USGS	02169000	2016-01-31 02:45	EST	4310	P	4.27	P	10.2	P	10.3	P	63	P
USGS	02169000	2016-01-31 03:00	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 03:15	EST	4310	P	4.27	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 03:30	EST	4310	P	4.27	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 03:45	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 04:00	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 04:15	EST	4280	P	4.26	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 04:30	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 04:45	EST	4280	P	4.26	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 05:00	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 05:15	EST	4310	P	4.27	P	10.2	P	10.2	P	63	P
USGS	02169000	2016-01-31 05:30	EST	4310	P	4.27	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 05:45	EST	4310	P	4.27	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 06:00	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 06:15	EST	4310	P	4.27	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 06:30	EST	4310	P	4.27	P	10.2	P	10.2	P	63	P
USGS	02169000	2016-01-31 06:45	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 07:00	EST	4340	P	4.28	P	10.2	P	10.2	P	63	P
USGS	02169000	2016-01-31 07:15	EST	4310	P	4.27	P	10.2	P	10.2	P	63	P
USGS	02169000	2016-01-31 07:30	EST	4340	P	4.28	P	10.1	P	10.2	P	63	P
USGS	02169000	2016-01-31 07:45	EST	4310	P	4.27	P	10.1	P	10.2	P	62	P
